Wall time,Step,Value
1536911203.899447,0,0.1291438490152359
1536913351.654764,1,0.10339194536209106
1536915467.5301492,2,0.14029018580913544
1536917550.527252,3,0.1159796267747879
1536919631.5844922,4,0.15383876860141754
1536921678.821858,5,0.14346113801002502
1536923728.9375153,6,0.15105217695236206
1536925737.9385223,7,0.14250023663043976
1536927769.8923037,8,0.13471701741218567
1536929800.552685,9,0.14855386316776276
1536931876.7244372,10,0.15018737316131592
1536933997.2232072,11,0.14989911019802094
1536936063.8881712,12,0.13654270768165588
1536938206.1679592,13,0.16700297594070435
1536940321.3004224,14,0.1679638773202896
1536942549.9362504,15,0.1426924169063568
1536944822.6018624,16,0.17248006165027618
1536947179.1629922,17,0.15143653750419617
1536949614.2600894,18,0.16527336835861206
1536952051.3040981,19,0.14951474964618683
1536954466.982971,20,0.1778610497713089
1536956872.8013287,21,0.1512443572282791
1536959274.9621158,22,0.165081188082695
1536961697.0078988,23,0.15883539617061615
