Wall time,Step,Value
1536965165.8188446,0,0.16421639919281006
1536967435.633305,1,0.15681752562522888
1536969677.5876892,2,0.1544152945280075
1536971895.615586,3,0.1707504540681839
1536974107.6289577,4,0.18401075899600983
1536976293.4787986,5,0.17209570109844208
1536978423.845189,6,0.19160181283950806
1536980614.3958356,7,0.1679638773202896
1536982845.1856596,8,0.14259633421897888
1536984964.754078,9,0.19544537365436554
1536987187.951986,10,0.17843759059906006
1536989430.0505383,11,0.19150571525096893
1536991628.725514,12,0.1810320019721985
1536993739.0684469,13,0.1483616828918457
1536995868.6658154,14,0.15893149375915527
1536997981.854795,15,0.12068799883127213
1537000091.4058208,16,0.13346785306930542
1537002282.0717032,17,0.18064764142036438
1537004562.808174,18,0.18631690740585327
1537006786.577905,19,0.14893820881843567
1537009040.5587008,20,0.171134814620018
1537011292.6611583,21,0.18132026493549347
1537013547.0203545,22,0.18843086063861847
1537015812.50829,23,0.1134813129901886
1537018097.0271406,24,0.16921302676200867
1537020396.6793227,25,0.18948784470558167
1537022738.5234795,26,0.16978956758975983
