Wall time,Step,Value
1537026095.6560285,0,0.00393965607509017
1537027135.9815485,1,0.06265013664960861
1537028183.14927,2,0.11972710490226746
1537029232.8554494,3,0.05534736067056656
1537030268.199684,4,0.012491592206060886
1537031306.1821728,5,0.12443547695875168
1537032354.9957864,6,0.0025944076478481293
1537033402.0088677,7,0.028058037161827087
1537034451.5843112,8,0.015662534162402153
1537035498.403155,9,0.031613338738679886
1537036541.6839876,10,0.033919475972652435
1537037585.1126528,11,0.04237532615661621
1537038643.8353848,12,0.044873643666505814
1537039703.0540998,13,0.02440664917230606
1537040756.7586386,14,0.03737868741154671
1537041800.8263795,15,0.05967137590050697
1537042848.1234653,16,0.027097146958112717
1537043898.7119458,17,0.0369943305850029
1537044944.564227,18,0.03882002457976341
1537045979.9721644,19,0.06716632843017578
1537047008.8454027,20,0.026232343167066574
1537048043.7153873,21,0.029787642881274223
1537049085.2319713,22,0.04756413772702217
1537050126.8190072,23,0.04016527161002159
1537051170.382021,24,0.04785240814089775
1537052210.152943,25,0.05111943930387497
1537053248.3163738,26,0.10454501956701279
1537054283.98768,27,0.026808878406882286
1537055318.3998108,28,0.04717978462576866
1537056358.8109703,29,0.056116074323654175
1537057399.2622566,30,0.06764677911996841
1537058437.1082401,31,0.03795522078871727
1537059471.8030632,32,0.03401556611061096
1537060504.1681795,33,0.049678102135658264
1537061551.8215287,34,0.055155184119939804
1537062595.6498504,35,0.018545210361480713
1537063643.3650885,36,0.051311615854501724
1537064693.896992,37,0.04535408690571785
1537065735.259704,38,0.03622561693191528
1537066780.317976,39,0.02700105682015419
1537067819.1342187,40,0.05678870156407356
1537068865.206717,41,0.06005573272705078
1537069903.0150602,42,0.06380321085453033
1537070948.3863122,43,0.09714615345001221
1537071980.2190988,44,0.07427693158388138
1537073024.06989,45,0.06562890112400055
1537074068.7080622,46,0.09407129883766174
1537075113.710218,47,0.06389930099248886
1537076142.2944252,48,0.05332949012517929
1537077179.1381688,49,0.05073508247733116
