Wall time,Step,Value
1536965165.8188446,0,0.007687133736908436
1536967435.633305,1,0.007110598497092724
1536969677.5876892,2,0.00739886611700058
1536971895.615586,3,0.01729605160653591
1536974107.6289577,4,0.038435667753219604
1536976293.4787986,5,0.01700778305530548
1536978423.845189,6,0.02892284095287323
1536980614.3958356,7,0.017103873193264008
1536982845.1856596,8,0.009416738525032997
1536984964.754078,9,0.034496013075113297
1536987187.951986,10,0.01643124781548977
1536989430.0505383,11,0.03017199970781803
1536991628.725514,12,0.02248486503958702
1536993739.0684469,13,0.010281541384756565
1536995868.6658154,14,0.013452484272420406
1536997981.854795,15,0.008551936596632004
1537000091.4058208,16,0.0051888152956962585
1537002282.0717032,17,0.022004419937729836
1537004562.808174,18,0.022100510075688362
1537006786.577905,19,0.01643124781548977
1537009040.5587008,20,0.016239069402217865
1537011292.6611583,21,0.025271451100707054
1537013547.0203545,22,0.024983184412121773
1537015812.50829,23,0.004227923694998026
1537018097.0271406,24,0.015374267473816872
1537020396.6793227,25,0.028826750814914703
1537022738.5234795,26,0.02344575710594654
