Wall time,Step,Value
1537081438.8029733,0,0.0
1537083584.5234785,1,0.11761314421892166
1537085706.1029055,2,0.012395502999424934
1537087840.3396955,3,0.014893821440637112
1537090000.7080631,4,0.07168252021074295
1537092247.5770168,5,0.015470356680452824
1537094491.6855898,6,0.011146344244480133
1537096716.3319101,7,0.016142981126904488
1537098951.767105,8,0.08042663335800171
1537101175.1728923,9,0.012107235379517078
1537103408.9400342,10,0.022388776764273643
1537105642.101947,11,0.011338521726429462
1537107890.583467,12,0.010858076624572277
1537110146.4338202,13,0.01527817826718092
1537112425.5727708,14,0.010569809004664421
1537114709.5155666,15,0.017968675121665
1537117022.8926291,16,0.0143172862008214
1537119336.982166,17,0.011146344244480133
1537121652.2793512,18,0.007014509290456772
1537123950.5487256,19,0.01643124781548977
1537126260.5943825,20,0.01768040657043457
1537128569.6411378,21,0.010665898211300373
1537130801.7592201,22,0.010761987417936325
1537133076.6881804,23,0.01960219070315361
1537135342.3154202,24,0.011338521726429462
1537137630.9556878,25,0.01527817826718092
1537139936.8712444,26,0.020082635805010796
1537142225.6041076,27,0.015566445887088776
1537144514.3786871,28,0.014029018580913544
1537146800.5511243,29,0.020082635805010796
1537149083.4273763,30,0.02469491772353649
1537151399.2956488,31,0.01633515954017639
1537153747.955634,32,0.006437974516302347
1537156043.3353794,33,0.051311615854501724
1537158326.119439,34,0.011434610933065414
1537160549.914886,35,0.009416738525032997
1537162755.30763,36,0.015950802713632584
1537164948.8052843,37,0.0032670318614691496
1537167157.1957994,38,0.015182089060544968
1537169351.6517096,39,0.01383684016764164
1537171598.7233167,40,0.017968675121665
1537173762.3544416,41,0.010569809004664421
1537175936.5266025,42,0.013068127445876598
1537178108.9881399,43,0.03180551528930664
1537180133.9911926,44,0.01633515954017639
1537182177.4916527,45,0.024502739310264587
1537184276.0730174,46,0.011530700139701366
1537186347.1093636,47,0.023061400279402733
1537188438.481361,48,0.022004419937729836
1537190599.8189476,49,0.09041991084814072
