Wall time,Step,Value
1536911203.899447,0,0.14932256937026978
1536913351.654764,1,0.1750744730234146
1536915467.5301492,2,0.13817623257637024
1536917550.527252,3,0.16248679161071777
1536919631.5844922,4,0.12462765723466873
1536921678.821858,5,0.13500528037548065
1536923728.9375153,6,0.12741424143314362
1536925737.9385223,7,0.13596618175506592
1536927769.8923037,8,0.14374940097332
1536929800.552685,9,0.12991255521774292
1536931876.7244372,10,0.12827904522418976
1536933997.2232072,11,0.12856730818748474
1536936063.8881712,12,0.1419237107038498
1536938206.1679592,13,0.11146343499422073
1536940321.3004224,14,0.11050254851579666
1536942549.9362504,15,0.13577400147914886
1536944822.6018624,16,0.10598635673522949
1536947179.1629922,17,0.1270298808813095
1536949614.2600894,18,0.11319304257631302
1536952051.3040981,19,0.12895166873931885
1536954466.982971,20,0.10060536116361618
1536956872.8013287,21,0.12722206115722656
1536959274.9621158,22,0.11338522285223007
1536961697.0078988,23,0.11963101476430893
