Wall time,Step,Value
1537081438.8029733,0,0.0
1537083584.5234785,1,0.13471701741218567
1537085706.1029055,2,0.09743441641330719
1537087840.3396955,3,0.09493610262870789
1537090000.7080631,4,0.15037955343723297
1537092247.5770168,5,0.10560199618339539
1537094491.6855898,6,0.1049293726682663
1537096716.3319101,7,0.12251368910074234
1537098951.767105,8,0.16498510539531708
1537101175.1728923,9,0.11924666166305542
1537103408.9400342,10,0.1519169807434082
1537105642.101947,11,0.10425674915313721
1537107890.583467,12,0.11626789718866348
1537110146.4338202,13,0.13173826038837433
1537112425.5727708,14,0.13923320174217224
1537114709.5155666,15,0.1448063850402832
1537117022.8926291,16,0.13798405230045319
1537119336.982166,17,0.1287594884634018
1537121652.2793512,18,0.07677524536848068
1537123950.5487256,19,0.14951474964618683
1537126260.5943825,20,0.1512443572282791
1537128569.6411378,21,0.13096953928470612
1537130801.7592201,22,0.13116171956062317
1537133076.6881804,23,0.13471701741218567
1537135342.3154202,24,0.13932929933071136
1537137630.9556878,25,0.1525896042585373
1537139936.8712444,26,0.1519169807434082
1537142225.6041076,27,0.157201886177063
1537144514.3786871,28,0.1475929617881775
1537146800.5511243,29,0.15268568694591522
1537149083.4273763,30,0.1749783754348755
1537151399.2956488,31,0.15768232941627502
1537153747.955634,32,0.10790813714265823
1537156043.3353794,33,0.17440184950828552
1537158326.119439,34,0.12866340577602386
1537160549.914886,35,0.130585178732872
1537162755.30763,36,0.1558566391468048
1537164948.8052843,37,0.08186797052621841
1537167157.1957994,38,0.14278851449489594
1537169351.6517096,39,0.1561449021100998
1537171598.7233167,40,0.1515326201915741
1537173762.3544416,41,0.13596618175506592
1537175936.5266025,42,0.1465359926223755
1537178108.9881399,43,0.16488902270793915
1537180133.9911926,44,0.1483616828918457
1537182177.4916527,45,0.1739214062690735
1537184276.0730174,46,0.13500528037548065
1537186347.1093636,47,0.16229461133480072
1537188438.481361,48,0.16315941512584686
1537190599.8189476,49,0.1870856136083603
