Wall time,Step,Value
1537026095.6560285,0,0.6739694476127625
1537027135.9815485,1,0.30681273341178894
1537028183.14927,2,0.16392812132835388
1537029232.8554494,3,0.29681944847106934
1537030268.199684,4,0.5388680696487427
1537031306.1821728,5,0.14538291096687317
1537032354.9957864,6,0.6504275798797607
1537033402.0088677,7,0.3273757994174957
1537034451.5843112,8,0.49822235107421875
1537035498.403155,9,0.3084462285041809
1537036541.6839876,10,0.29576247930526733
1537037585.1126528,11,0.25136926770210266
1537038643.8353848,12,0.24031901359558105
1537039703.0540998,13,0.35918131470680237
1537040756.7586386,14,0.2838474214076996
1537041800.8263795,15,0.26193907856941223
1537042848.1234653,16,0.31065627932548523
1537043898.7119458,17,0.28509655594825745
1537044944.564227,18,0.3126741647720337
1537045979.9721644,19,0.20438165962696075
1537047008.8454027,20,0.33784952759742737
1537048043.7153873,21,0.302776962518692
1537049085.2319713,22,0.2895166575908661
1537050126.8190072,23,0.2806764543056488
1537051170.382021,24,0.24560391902923584
1537052210.152943,25,0.2501201033592224
1537053248.3163738,26,0.04093398526310921
1537054283.98768,27,0.39569520950317383
1537055318.3998108,28,0.2760641872882843
1537056358.8109703,29,0.24877485632896423
1537057399.2622566,30,0.22504083812236786
1537058437.1082401,31,0.2593446671962738
1537059471.8030632,32,0.3172864317893982
1537060504.1681795,33,0.20860959589481354
1537061551.8215287,34,0.19025655090808868
1537062595.6498504,35,0.43105602264404297
1537063643.3650885,36,0.1977515071630478
1537064693.896992,37,0.27058711647987366
1537065735.259704,38,0.342269629240036
1537066780.317976,39,0.31719034910202026
1537067819.1342187,40,0.1920822560787201
1537068865.206717,41,0.17834150791168213
1537069903.0150602,42,0.13759969174861908
1537070948.3863122,43,0.09157297760248184
1537071980.2190988,44,0.07177861034870148
1537073024.06989,45,0.08378975838422775
1537074068.7080622,46,0.03930047154426575
1537075113.710218,47,0.14173153042793274
1537076142.2944252,48,0.19592581689357758
1537077179.1381688,49,0.1703660935163498
