Wall time,Step,Value
1536911203.899447,0,0.014701643027365208
1536913351.654764,1,0.007302776910364628
1536915467.5301492,2,0.01835303194820881
1536917550.527252,3,0.006630152929574251
1536919631.5844922,4,0.023541847243905067
1536921678.821858,5,0.014893821440637112
1536923728.9375153,6,0.015182089060544968
1536925737.9385223,7,0.029499376192688942
1536927769.8923037,8,0.012491592206060886
1536929800.552685,9,0.011146344244480133
1536931876.7244372,10,0.01364466268569231
1536933997.2232072,11,0.015085999853909016
1536936063.8881712,12,0.012107235379517078
1536938206.1679592,13,0.030364178121089935
1536940321.3004224,14,0.018833477050065994
1536942549.9362504,15,0.010569809004664421
1536944822.6018624,16,0.029115019366145134
1536947179.1629922,17,0.011338521726429462
1536949614.2600894,18,0.01835303194820881
1536952051.3040981,19,0.015374267473816872
1536954466.982971,20,0.022100510075688362
1536956872.8013287,21,0.012875949032604694
1536959274.9621158,22,0.01633515954017639
1536961697.0078988,23,0.01364466268569231
