Wall time,Step,Value
1536909239.852358,1199,0.42489972710609436
1536909254.9517682,1399,0.4174315929412842
1536909331.3723564,2399,0.4218621551990509
1536909378.9165885,2999,0.42277589440345764
1536909395.2752573,3199,0.42172232270240784
1536909446.3328958,3799,0.4224202632904053
1536909463.6044714,3999,0.422011137008667
1536909480.4798427,4199,0.4213765263557434
1536909547.8010588,4999,0.42345893383026123
1536909753.0605643,7399,0.42561233043670654
1536909820.1792467,8199,0.4254039227962494
1536909853.3043604,8599,0.4256609380245209
1536909886.192407,8999,0.42621326446533203
1536909903.039282,9199,0.426661878824234
1536909936.2432802,9599,0.42722493410110474
1536910037.8567085,10799,0.43080657720565796
1536910055.1033003,10999,0.4307653605937958
1536910072.183263,11199,0.4301963746547699
1536910089.5484626,11399,0.43095847964286804
1536910106.511544,11599,0.43034282326698303
1536910246.251018,13199,0.42983996868133545
1536910280.0231512,13599,0.4297783672809601
1536910296.9096386,13799,0.4303084909915924
1536910347.3552792,14399,0.4301186501979828
1536910364.4536266,14599,0.4300730526447296
1536910381.571412,14799,0.4307774007320404
1536910398.4593997,14999,0.43023958802223206
1536910482.3286378,15999,0.43004027009010315
1536910566.109574,16999,0.42929428815841675
1536910617.96063,17599,0.4293941557407379
1536910635.675357,17799,0.42944052815437317
1536910740.0047152,18999,0.4305947422981262
1536910878.9047468,20599,0.42994821071624756
1536910930.3525355,21199,0.43009841442108154
1536910947.38458,21399,0.4297820031642914
1536911065.7315896,22799,0.4285869598388672
1536911221.7876027,199,0.40370360016822815
1536911257.129891,599,0.4119147062301636
1536911387.5673006,1999,0.4123170077800751
1536911405.9713292,2199,0.41093742847442627
1536911460.2925975,2799,0.4126347005367279
1536911478.2885404,2999,0.4099496901035309
1536911637.9484122,4799,0.4153978228569031
1536911672.015286,5199,0.4172869026660919
1536911688.9582431,5399,0.41753703355789185
1536911705.956094,5599,0.41829410195350647
1536911823.9982648,6999,0.4186244606971741
1536911908.128478,7999,0.4166564345359802
1536911941.9539692,8399,0.417007714509964
1536911958.656638,8599,0.41706040501594543
1536912026.3112354,9399,0.4167744517326355
1536912112.8177218,10399,0.4165504574775696
1536912129.8005471,10599,0.4166593849658966
1536912182.404704,11199,0.4169672727584839
1536912286.5872557,12399,0.4170571565628052
1536912304.0090501,12599,0.41670936346054077
1536912339.1544294,12999,0.4162769317626953
1536912392.880629,13599,0.4165395200252533
1536912428.0713215,13999,0.41698357462882996
1536912445.2365632,14199,0.41687169671058655
1536912479.4766846,14599,0.4179672300815582
1536912514.5513127,14999,0.4170876443386078
1536912531.8066316,15199,0.4166571795940399
1536912654.0125527,16599,0.4170236587524414
1536912792.0742962,18199,0.41679078340530396
1536912809.3514507,18399,0.41686636209487915
1536912826.5232778,18599,0.41670462489128113
1536912899.8531497,19399,0.4165041744709015
1536913087.151346,21399,0.41660717129707336
1536913105.665869,21599,0.41672784090042114
1536913141.1884482,21999,0.41676297783851624
1536913210.5087256,22799,0.41671642661094666
1536913369.361095,199,0.41559532284736633
1536913386.2525067,399,0.40611886978149414
1536913403.343542,599,0.3861202001571655
1536913454.2116854,1199,0.39888420701026917
1536913658.3711498,3599,0.4108569324016571
1536913762.132015,4799,0.41077712178230286
1536913814.3872986,5399,0.41069960594177246
1536913848.6644728,5799,0.41046029329299927
1536913866.1063542,5999,0.4089908301830292
1536913900.570448,6399,0.40654194355010986
1536913970.482591,7199,0.4045502841472626
1536914042.0819921,7999,0.4037777781486511
1536914076.511283,8399,0.40388405323028564
1536914163.096639,9399,0.4021989107131958
1536914389.8755143,11999,0.40208175778388977
1536914406.8084385,12199,0.4015633165836334
1536914491.7885973,13199,0.4024239480495453
1536914508.8883986,13399,0.4028584957122803
1536914577.8445456,14199,0.40196481347084045
1536914595.5128946,14399,0.40122759342193604
1536914667.9753976,15199,0.40177321434020996
1536914686.0753405,15399,0.40190038084983826
