Wall time,Step,Value
1536965165.8188446,0,0.1170366108417511
1536967435.633305,1,0.12443547695875168
1536969677.5876892,2,0.12683770060539246
1536971895.615586,3,0.11050254851579666
1536974107.6289577,4,0.09724224358797073
1536976293.4787986,5,0.10915730148553848
1536978423.845189,6,0.0896511971950531
1536980614.3958356,7,0.11328913271427155
1536982845.1856596,8,0.13865667581558228
1536984964.754078,9,0.08580762892961502
1536987187.951986,10,0.1028154119849205
1536989430.0505383,11,0.08974728733301163
1536991628.725514,12,0.10022100806236267
1536993739.0684469,13,0.13289132714271545
1536995868.6658154,14,0.12232151627540588
1536997981.854795,15,0.16056500375270844
1537000091.4058208,16,0.14778514206409454
1537002282.0717032,17,0.10060536116361618
1537004562.808174,18,0.09493610262870789
1537006786.577905,19,0.1323147863149643
1537009040.5587008,20,0.11011818796396255
1537011292.6611583,21,0.09993273764848709
1537013547.0203545,22,0.09282214194536209
1537015812.50829,23,0.16777169704437256
1537018097.0271406,24,0.1120399758219719
1537020396.6793227,25,0.0917651578783989
1537022738.5234795,26,0.11146343499422073
