Wall time,Step,Value
1537026095.6560285,0,0.2782742381095886
1537027135.9815485,1,0.21956375241279602
1537028183.14927,2,0.16248679161071777
1537029232.8554494,3,0.22686652839183807
1537030268.199684,4,0.2697223126888275
1537031306.1821728,5,0.15777841210365295
1537032354.9957864,6,0.2796194851398468
1537033402.0088677,7,0.25415584444999695
1537034451.5843112,8,0.26655134558677673
1537035498.403155,9,0.25060054659843445
1537036541.6839876,10,0.2482944130897522
1537037585.1126528,11,0.23983857035636902
1537038643.8353848,12,0.23734025657176971
1537039703.0540998,13,0.25780725479125977
1537040756.7586386,14,0.24483521282672882
1537041800.8263795,15,0.22254252433776855
1537042848.1234653,16,0.2551167607307434
1537043898.7119458,17,0.24521955847740173
1537044944.564227,18,0.24339386820793152
1537045979.9721644,19,0.21504756808280945
1537047008.8454027,20,0.25598156452178955
1537048043.7153873,21,0.25242623686790466
1537049085.2319713,22,0.23464974761009216
1537050126.8190072,23,0.24204862117767334
1537051170.382021,24,0.23436148464679718
1537052210.152943,25,0.23109444975852966
1537053248.3163738,26,0.17766886949539185
1537054283.98768,27,0.2554050087928772
1537055318.3998108,28,0.23503410816192627
1537056358.8109703,29,0.22609782218933105
1537057399.2622566,30,0.2145671248435974
1537058437.1082401,31,0.24425867199897766
1537059471.8030632,32,0.24819833040237427
1537060504.1681795,33,0.23253579437732697
1537061551.8215287,34,0.22705870866775513
1537062595.6498504,35,0.2636686861515045
1537063643.3650885,36,0.2309022843837738
1537064693.896992,37,0.23685981333255768
1537065735.259704,38,0.24598827958106995
1537066780.317976,39,0.25521284341812134
1537067819.1342187,40,0.22542519867420197
1537068865.206717,41,0.22215816378593445
1537069903.0150602,42,0.2184106856584549
1537070948.3863122,43,0.18506774306297302
1537071980.2190988,44,0.20793697237968445
1537073024.06989,45,0.21658499538898468
1537074068.7080622,46,0.1881425976753235
1537075113.710218,47,0.21831460297107697
1537076142.2944252,48,0.22888439893722534
1537077179.1381688,49,0.23147881031036377
