Wall time,Step,Value
1537870293.3202136,0,0.7210531234741211
1537872598.2640028,1,0.7210531234741211
1537874904.195897,2,0.7210531234741211
1537877218.9291925,3,0.7204766273498535
1537879534.6633532,4,0.707984983921051
1537881843.473352,5,0.7134621143341064
1537884171.042062,6,0.7057749629020691
1537886492.4662838,7,0.7093302607536316
1537888813.2073536,8,0.7094263434410095
1537891123.1958346,9,0.7105793952941895
1537893436.4608784,10,0.7094263434410095
1537895746.106855,11,0.709810733795166
1537898065.1837332,12,0.7072163224220276
1537900402.0206692,13,0.7088497877120972
1537902740.0020823,14,0.7035648822784424
1537905076.628295,15,0.7063515186309814
1537907411.1087072,16,0.7028923034667969
1537909744.4089267,17,0.7027000784873962
1537912061.3044553,18,0.7106754779815674
1537914386.2143517,19,0.7040453553199768
1537916713.5430481,20,0.7014509439468384
1537919042.1435108,21,0.7025079131126404
1537921364.7193537,22,0.6842510104179382
1537923690.2280233,23,0.7021235823631287
1537926019.4860752,24,0.6920341849327087
1537928345.302631,25,0.7085615396499634
1537930672.966598,26,0.7053906321525574
1537933001.846559,27,0.702796220779419
1537935328.9385936,28,0.6873258352279663
1537937673.1503627,29,0.7053906321525574
1537940025.5354626,30,0.7210531234741211
1537942380.6588387,31,0.7210531234741211
1537944758.020131,32,0.7210531234741211
1537947120.744016,33,0.7210531234741211
1537949482.1082177,34,0.7210531234741211
1537951819.1579123,35,0.7210531234741211
