Wall time,Step,Value
1537026095.6560285,0,0.043816663324832916
1537027135.9815485,1,0.41097337007522583
1537028183.14927,2,0.5538579821586609
1537029232.8554494,3,0.42096665501594543
1537030268.199684,4,0.1789180338382721
1537031306.1821728,5,0.5724031925201416
1537032354.9957864,6,0.06735850870609283
1537033402.0088677,7,0.39041030406951904
1537034451.5843112,8,0.21956375241279602
1537035498.403155,9,0.40933987498283386
1537036541.6839876,10,0.42202362418174744
1537037585.1126528,11,0.4664168357849121
1537038643.8353848,12,0.4774670898914337
1537039703.0540998,13,0.3586047887802124
1537040756.7586386,14,0.4339386820793152
1537041800.8263795,15,0.45584702491760254
1537042848.1234653,16,0.40712982416152954
1537043898.7119458,17,0.4326895475387573
1537044944.564227,18,0.4051119387149811
1537045979.9721644,19,0.5134044289588928
1537047008.8454027,20,0.3799365758895874
1537048043.7153873,21,0.41500914096832275
1537049085.2319713,22,0.4282694458961487
1537050126.8190072,23,0.43710964918136597
1537051170.382021,24,0.47218218445777893
1537052210.152943,25,0.46766600012779236
1537053248.3163738,26,0.6768521070480347
1537054283.98768,27,0.32209089398384094
1537055318.3998108,28,0.44172191619873047
1537056358.8109703,29,0.46901124715805054
1537057399.2622566,30,0.4927452802658081
1537058437.1082401,31,0.45844143629074097
1537059471.8030632,32,0.4004996716976166
1537060504.1681795,33,0.50917649269104
1537061551.8215287,34,0.5275295376777649
1537062595.6498504,35,0.2867300808429718
1537063643.3650885,36,0.5200346112251282
1537064693.896992,37,0.4471989870071411
1537065735.259704,38,0.37551647424697876
1537066780.317976,39,0.4005957543849945
1537067819.1342187,40,0.5257038474082947
1537068865.206717,41,0.539444625377655
1537069903.0150602,42,0.5801864266395569
1537070948.3863122,43,0.6262131333351135
1537071980.2190988,44,0.6460074782371521
1537073024.06989,45,0.6339963674545288
1537074068.7080622,46,0.678485631942749
1537075113.710218,47,0.576054573059082
1537076142.2944252,48,0.5218603014945984
1537077179.1381688,49,0.5474200248718262
